state,county,city,address1,address2,date
"New Mexico",Curry,Clovis,"1718 Fairway Terrace",,06/20/2008
"New Mexico",Valencia,Peralta,"135 Peralta Boulevard",,06/26/2008
"New Mexico",Bernalillo,Albuquerque,"312 Northeast General Marshall Street 1",,07/29/2008
"New Mexico",Bernalillo,Albuquerque,"5605 Southeast Bell Avenue",,07/29/2008
"New Mexico",Bernalillo,Albuquerque,"6440 Northeast Pine Park Place",,08/25/2008
"New Mexico",Bernalillo,Albuquerque,"8401 Northeast Pan American Freeway 239",,11/20/2008
"New Mexico",Bernalillo,"Sandia Park","4 Gilbert Place",,11/25/2008
"New Mexico",Lea,Lovington,"110 North East Street",,12/23/2008
"New Mexico",Lea,Hobbs,"1404 West Scharbeur",,04/01/2009
"New Mexico",Torrance,Mcintosh,"4 Valencia Avenue",,04/28/2009
"New Mexico",Sandoval,Bernalillo,"907  Calle Laguna",,01/29/2010
"New Mexico",Bernalillo,Albuquerque,"702  Vista Del Pueblo",,04/16/2010
"New Mexico",Bernalillo,Albuquerque,"1701 Southeast Lead",,04/16/2010
"New Mexico",Bernalillo,Albuquerque,"3409 Northwest Corona",,04/30/2010
"New Mexico",Bernalillo,Albuquerque,"557  Tramway",,05/01/2010
"New Mexico",Bernalillo,Albuquerque,"11122  Claremont",,05/20/2010
"New Mexico",Valencia,"Los Lunas","428  El Cerro Loop",,06/19/2010
"New Mexico",Bernalillo,Albuquerque,"1212  Alvarado",,06/26/2010
"New Mexico","Santa Fe","Santa Fe","1721  Paseo De Peralta  B",,01/04/2011
"New Mexico",Lincoln,Ruidoso,"305  Racket",,07/11/2013
"New Mexico",Bernalillo,Albuquerque,"10419 Sw Valtierra Place",,05/04/2016
