state,county,city,address1,address2,date
Illinois,Coles,Mattoon,"4808 Paradise Rd",,05/11/2004
Illinois,Morgan,Meredosia,"415 Union St",,05/12/2004
Illinois,Vermilion,Danville,"1800 Perrysville Rd 5",,05/13/2004
Illinois,White,Carmi,"300 Doty",,05/16/2004
Illinois,Kankakee,Bradley,"254 Jefferson N Ave",,05/16/2004
Illinois,"Jo Daviess","East Dubuque","443 Desoto",,05/17/2004
Illinois,Champaign,Urbana,"203 Crystal Lake Dr",,05/18/2004
Illinois,Monroe,Columbia,"536 Main S St 1",,05/18/2004
Illinois,Cumberland,Greenup,"1073 Illinois Route 130 N",,05/18/2004
Illinois,Tazewell,Pekin,"201 Cooper St",,05/19/2004
Illinois,Edgar,Paris,"9848 1800th N St",,05/21/2004
Illinois,Jefferson,Opdyke,"12112 Lighthouse N Ln",,05/21/2004
Illinois,Logan,Lincoln,"610 Short 8th St",,05/23/2004
Illinois,Williamson,"Johnston City","14161 Blinkley",,05/24/2004
Illinois,Vermilion,Houston,"204 Main E St",,05/28/2004
Illinois,Bond,Greenville,"1300 Yellow St",,06/01/2004
Illinois,Marion,Salem,"3128 Mccoy Rd",,06/03/2004
Illinois,Christian,Taylorville,"801 Vandeveer W St",,06/03/2004
Illinois,Madison,Collinsville,"475 Bluff N",,06/04/2004
Illinois,Moultrie,Sullivan,"379 Country Road 1380 North E",,06/07/2004
Illinois,Clay,Flora,"221 2nd E 4",,06/08/2004
Illinois,Jefferson,"Mount Vernon","1319 Salem Rd",,06/09/2004
Illinois,Morgan,Jacksonville,"918 Independence E",,06/09/2004
Illinois,Jefferson,"Mount Vernon","120 44th N St",,06/11/2004
Illinois,Knox,Galesburg,"420 West N St",,06/12/2004
Illinois,Jefferson,"Mount Vernon","800 Main St",,06/16/2004
Illinois,Clay,Louisville,"2727 Vandalia Rd",,06/17/2004
Illinois,Coles,Charleston,"617 State W",,06/18/2004
Illinois,Marion,Odin,"1416 Ferrydale Rd",,06/18/2004
Illinois,Jackson,Murphysboro,"1 The Pine Creek Rd",,06/19/2004
Illinois,Sangamon,Springfield,"7094 Mechanicsburg E Rd Lot 4",,06/20/2004
Illinois,Henry,Geneseo,"23387 1200 E St",,06/20/2004
Illinois,Shelby,Shelbyville,"606 Morgan N",,06/22/2004
Illinois,Madison,"Granite City","2805 Saratoga",,06/23/2004
Illinois,"Rock Island","East Moline","916 35th Ave",,06/23/2004
Illinois,Williamson,Marion,"5341 Wards Mill Rd",,06/24/2004
Illinois,Madison,"Granite City","3708 Kirkpatric",,06/25/2004
Illinois,"Saint Clair",Belleville,"30 21 S St",,06/29/2004
Illinois,Williamson,Marion,"21612 Buffalo Lick Rd",,06/29/2004
Illinois,Wayne,Fairfield,"13 Brock Ln",,06/29/2004
Illinois,Sangamon,Springfield,"423 Adelia St",,07/01/2004
Illinois,Sangamon,Springfield,"1236 Oak Lane N Rd 135",,07/01/2004
Illinois,Macoupin,"Mount Olive","101 5th North E St",,07/02/2004
Illinois,Hardin,Rosiclare,"127 Rogertown W Rd",,07/04/2004
Illinois,Jefferson,Bluford,"400 6th",,07/07/2004
Illinois,Franklin,"West City","107 Main W St 110",,07/13/2004
Illinois,White,Carmi,"407 Rice A",,07/14/2004
Illinois,Wayne,Fairfield,"Lot 25 Ballard Trailer Ct",,07/15/2004
Illinois,Fulton,Canton,"1048 7th S Ave 74",,07/17/2004
Illinois,Williamson,Herrin,"508 5th N",,07/18/2004
Illinois,Madison,"Granite City","1314 Granite Ave",,07/19/2004
Illinois,Marion,Centralia,"1007 College N Ave",,07/20/2004
Illinois,Adams,Quincy,"1036 North 10th",,07/21/2004
Illinois,Clay,Flora,"730 1/2 Maple W",,07/21/2004
Illinois,Clark,"West Union","112 Broadway (old York)",,07/23/2004
Illinois,Crawford,Hutsonville,"405 Main N St",,07/23/2004
Illinois,Madison,"Granite City","2332 Miracle Dr",,07/27/2004
Illinois,Williamson,Herrin,"508 5th N St",,07/28/2004
Illinois,Champaign,Rantoul,"1316 Cypress Ln",,07/28/2004
Illinois,Shelby,Shelbyville,"201 Washington S",,07/31/2004
Illinois,Jefferson,"Mount Vernon","904 Salem Rd 2c",,08/02/2004
Illinois,Franklin,"West Frankfort","203 5th W St",,08/02/2004
Illinois,Tazewell,Pekin,"1401 Hazel St",,08/05/2004
Illinois,Madison,"Granite City","2263 State St",,08/06/2004
Illinois,Sangamon,"New Berlin","1687 New Salem Church Rd",,08/07/2004
Illinois,Cumberland,Toledo,"766 500 E",,08/12/2004
Illinois,Marion,Salem,"5219 Us Hwy 50 Hwy",,08/12/2004
Illinois,Marion,Centralia,"918 1/2 Poplar N St",,08/12/2004
Illinois,Madison,Godfrey,"5813 Dogwood Ln",,08/13/2004
Illinois,Marion,Centralia,"3780 State Route 161 Hwy",,08/14/2004
Illinois,White,Crossville,"407 First N Sr",,08/15/2004
Illinois,Bond,Pocahontas,"221 Sawmill Rd",,08/16/2004
Illinois,Marion,Salem,"2833 State Route 37 South Hwy",,08/20/2004
Illinois,Whiteside,Morrison,"40 Meadowbrook Dr",,08/20/2004
Illinois,Madison,"Granite City","1723 Spruce",,08/22/2004
Illinois,Coles,Charleston,"2450 Lincoln Highway Rd",,08/23/2004
Illinois,Coles,Mattoon,"805 33rd N St",,08/26/2004
Illinois,Clay,"Clay City","112 1st Nw",,08/27/2004
Illinois,Sangamon,Springfield,"1426 Reservoir E St",,08/28/2004
Illinois,Madison,"Granite City","2123 Bryan St",,08/30/2004
Illinois,Madison,Collinsville,"1104 Plainview",,09/01/2004
Illinois,Gallatin,Ridgway,"104 Sherman N St 1",,09/02/2004
Illinois,Gallatin,Shawneetown,"7535 Ringold Rd",,09/03/2004
Illinois,Madison,"Granite City","4306 Kirkpatrick Hms",,09/03/2004
Illinois,Vermilion,Hoopeston,"1950 200 North E Rd",,09/08/2004
Illinois,Knox,Galesburg,"248 Chambers N St 1/2",,09/09/2004
Illinois,"Saint Clair",Caseyville,"16 Marilyn",,09/13/2004
Illinois,Jefferson,"Mount Vernon","16584 Il Hwy 37 N 66",,09/13/2004
Illinois,Franklin,Christopher,"504 Church S St",,09/14/2004
Illinois,Clay,"Clay City","112 First Nw St",,09/15/2004
Illinois,Adams,Quincy,"827 Van Buren",,09/17/2004
Illinois,Marion,Centralia,"600 10th W St",,09/17/2004
Illinois,Williamson,Cambria,"406 Railroad W St",,09/18/2004
Illinois,Franklin,"West Frankfort","411 Horn N St",,09/19/2004
Illinois,Jefferson,Opdyke,"18353 Liberty E Rd",,09/19/2004
Illinois,Gallatin,Eldorado,"510 Poplar N Rd",,09/21/2004
Illinois,Christian,Taylorville,"1400 Spresser W St 19",,09/22/2004
Illinois,Sangamon,Springfield,"48 Anchor Rd",,09/24/2004
Illinois,Knox,Galesburg,"261 Pine",,09/26/2004
Illinois,Gallatin,Ridgway,"410 Elm W St",,10/02/2004
Illinois,Williamson,Cambria,"404 Richart S",,10/04/2004
Illinois,Christian,Taylorville,"1318 Vandaveer W St",,10/04/2004
Illinois,Edgar,Paris,"725 West End Ave",,10/05/2004
Illinois,Mchenry,Algonquin,"11510 C Algonquin Rd",,10/05/2004
Illinois,Mchenry,Huntley,"11510 B Allonquin Rd D",,10/05/2004
Illinois,Madison,Madison,"1022 Alton",,10/06/2004
Illinois,Johnson,Ozark,"246 Ozark Rd",,10/07/2004
Illinois,Jackson,"De Soto","211 Cherry N",,10/13/2004
Illinois,Vermilion,Hoopeston,"719 5th S St",,10/13/2004
Illinois,Jefferson,"Mount Vernon","1106 22nd S St",,10/13/2004
Illinois,Madison,"Granite City","2316 State St",,10/14/2004
Illinois,Macoupin,Gillespie,"4369 Wilhoit Airport Rd",,10/14/2004
Illinois,Williamson,Marion,"12420 Rt 37 1",,10/15/2004
Illinois,Christian,Pana,"808 1st E St",,10/17/2004
Illinois,"Saint Clair",O'fallon,"69 Powell",,10/19/2004
Illinois,Jefferson,"Mount Vernon","1612 Peek St",,10/19/2004
Illinois,Vermilion,Danville,"411 Lynch Dr 334",,10/19/2004
Illinois,Adams,Quincy,"705 Rear 7th St",,10/19/2004
Illinois,Madison,Heghland,"20 Central Blvd 306",,10/20/2004
Illinois,Montgomery,Hillsboro,"119 Truesdale",,10/20/2004
Illinois,Clay,"Sailor Springs","410 Park E St",,10/25/2004
Illinois,Vermilion,Allerton,"515 Vermilion N St",,10/26/2004
Illinois,Randolph,Tilden,"51 Minnie N St",,10/30/2004
Illinois,Jefferson,"Mount Vernon","10681 Redwood E Rd",,10/31/2004
Illinois,Henry,Kewanee,"824 Wilson St",,10/31/2004
Illinois,Vermilion,Danville,"18 Corrine St",,11/02/2004
Illinois,Cook,Lansing,"2255 173rd W St 213",,11/05/2004
Illinois,Vermilion,Danville,"1700 Williams W St",,11/08/2004
Illinois,Wayne,Fairfield,"1104 Hawkins",,11/12/2004
Illinois,Crawford,Oblong,"405 Kentucky E",,11/18/2004
Illinois,Crawford,"Flat Rock","2681 1315 N St",,11/22/2004
Illinois,Will,Joliet,"2219.5 Jefferson W St 235",,11/25/2004
Illinois,Williamson,Herrin,"1524 Madison W St",,11/28/2004
Illinois,Logan,Lincoln,"218 Limit N St",,12/01/2004
Illinois,Effingham,Effingham,"2611 Clayborne Ct",,12/01/2004
Illinois,White,"Norris City","608 Co Rd 950 E",,12/03/2004
Illinois,Macoupin,Carlinville,"18641 Evans Rd",,12/03/2004
Illinois,Montgomery,Litchfield,"634 Old Quarry Trl",,12/03/2004
Illinois,Washington,Richview,"436 Olive",,12/04/2004
Illinois,Jackson,Dowell,"601 Vogel",,12/07/2004
Illinois,Adams,Quincy,"2000 Blicks Village",,12/07/2004
Illinois,White,"Norris City","608 Co Rd 675 E",,12/07/2004
Illinois,White,"Burnt Prairie","2248 Co Rd 675 E",,12/07/2004
Illinois,Williamson,"Johnston City","11394 Il Steel Rd",,12/08/2004
Illinois,Madison,Collinsville,"1102 Apache B",,12/09/2004
Illinois,Madison,"Granite City","1720 Spruce St",,12/10/2004
Illinois,Mcdonough,Colchester,"460 Labrador Rd",,12/16/2004
Illinois,Union,Anna,"240 Big Creek",,12/22/2004
Illinois,Vermilion,Danville,"31 Griffin S",,12/26/2004
Illinois,Tazewell,"East Peoria","102 Webster",,12/28/2004
Illinois,Mcdonough,Colchester,"9240 250th N Rd",,12/29/2004
Illinois,Jefferson,"Mount Vernon","620 17th S St",,12/30/2004
Illinois,Ford,Paxton,"218 Orleans E",,12/30/2004
Illinois,Williamson,Spillertown,"104 Linck Rd 1a",,01/09/2005
Illinois,Williamson,"Johnston City","839 5th W",,01/09/2005
Illinois,Montgomery,Hillsboro,"22 Vandalia St",,01/10/2005
Illinois,Franklin,"West Frankfort","510 Cherry S St",,01/14/2005
Illinois,Richland,Olney,"208 West N",,01/16/2005
Illinois,Tazewell,Pekin,"1406 Henry St B",,01/21/2005
Illinois,Union,Cobden,"112 Casper",,01/22/2005
Illinois,Peoria,Peoria,"412 Morgan",,01/24/2005
Illinois,Williamson,"Creal Springs","14171 Cannaville",,01/26/2005
Illinois,Richland,Olney,"330 Walnut N",,01/26/2005
Illinois,Shelby,Shelbyville,"111 Long N",,01/27/2005
Illinois,Cumberland,Greenup,"1540 Il. State Hwy 121",,01/29/2005
Illinois,Fayette,Vandalia,"524 2nd N St",,02/02/2005
Illinois,Pulaski,"Grand Chain","4776 Boaz S Rd",,02/02/2005
Illinois,Vermilion,Danville,"2011 Hegler E Ln 46",,02/02/2005
Illinois,Madison,"Granite City","3055 Century",,02/06/2005
Illinois,Henry,Kewanee,"504 Grove N St",,02/07/2005
Illinois,Vermilion,Danville,"923 Main E St",,02/08/2005
Illinois,Vermilion,Hoopeston,"309 Penn W St",,02/08/2005
Illinois,Adams,"La Prairie","2647 3000th E St",,02/09/2005
Illinois,Madison,"Granite City","2118 Delmar Ave A",,02/10/2005
Illinois,Franklin,Buckner,"607 2nd E St",,02/11/2005
Illinois,Knox,"East Galesburg","1582 Knox E Rd 870",,02/11/2005
Illinois,Fayette,Vandalia,"111 Willow N St",,02/14/2005
Illinois,Vermilion,"Ridge Farm","505 State N St",,02/15/2005
Illinois,Marion,Iuka,"411 Front N St",,02/19/2005
Illinois,Clay,Flora,"233 Adams St",,02/20/2005
Illinois,Wabash,"Mount Carmel","1210 E Ln",,02/20/2005
Illinois,Wabash,"Mount Carmel","11794 960 E Ln",,02/22/2005
Illinois,Union,Peeks,"1880 Mt. Olive",,02/25/2005
Illinois,Wayne,"Mount Erie","2400 E County Road N Rd 13",,03/01/2005
Illinois,Saline,Eldorado,"101 Willow Lake Rd",,03/02/2005
Illinois,"Saint Clair",Belleville,"610 C W St",,03/02/2005
Illinois,Marion,Salem,"215 Westport Dr",,03/03/2005
Illinois,Peoria,Peoria,"606 Evans N",,03/04/2005
Illinois,Madison,"Granite City","2149 Cleveland Blvd Rear",,03/06/2005
Illinois,Coles,Charleston,"4125 County 2300 East N Rd",,03/07/2005
Illinois,Adams,Quincy,"1511 6th S St",,03/09/2005
Illinois,Franklin,"West Frankfort","1603 West Rd",,03/13/2005
Illinois,Vermilion,Georgetown,"1310 Haworth",,03/14/2005
Illinois,Tazewell,Tremont,"516 James St",,03/14/2005
Illinois,Coles,Mattoon,"1300 17th S St",,03/16/2005
Illinois,Clay,"Clay City","424 1st N. W. N",,03/18/2005
Illinois,Jefferson,"Mount Vernon","913 21st S St",,03/18/2005
Illinois,Crawford,Hutsonville,"15501 1600 E Ave",,03/18/2005
Illinois,Adams,Quincy,"1213 8th St",,03/19/2005
Illinois,Fulton,Canton,"244 Pine W St",,03/22/2005
Illinois,Vermilion,Danville,"7 Chestnut St",,03/26/2005
Illinois,Bond,Sorento,"610 Main N St 12",,03/29/2005
Illinois,Henry,Kewanee,"801 Elm N St",,04/02/2005
Illinois,Clark,Casey,"205 Harrison E St",,04/03/2005
Illinois,Vermilion,Oakwood,"202 Washington St",,04/06/2005
Illinois,Union,Cobden,"55 Cass La",,04/06/2005
Illinois,Vermilion,Georgetown,"310 7th W St",,04/06/2005
Illinois,Montgomery,Witt,"709 Illinois E St",,04/08/2005
Illinois,Jackson,"De Soto","1684 Crane Rd",,04/08/2005
Illinois,Christian,Rosamond,"315 2nd St",,04/09/2005
Illinois,Carroll,Thompson,"6039 Il Route 84",,04/15/2005
Illinois,Henry,Kewanee,"912 Tremont N St",,04/18/2005
Illinois,Knox,Galesburg,"208 Ohio Ave",,04/19/2005
Illinois,Wabash,Bellmont,"212 Persimmon S St",,04/25/2005
Illinois,Pike,Griggsville,"615 S Pearl St",,05/02/2005
Illinois,Madison,"Granite City","4026 Old Alton Rd",,05/04/2005
Illinois,Edgar,Paris,"307 Arthur W St",,05/05/2005
Illinois,"Saint Clair",Smithton,"214 Hicory N St",,05/08/2005
Illinois,Shelby,Sigel,"201 Front W St",,05/10/2005
Illinois,Wabash,"Mount Carmel","16240 1150 E Rd",,05/15/2005
Illinois,Madison,Mitchell,"669 Barkley",,05/16/2005
Illinois,Christian,Morrisonville,"805 Sixth Se St",,05/17/2005
Illinois,Adams,Quincy,"1709 Monroe St",,05/17/2005
Illinois,Williamson,Pittsburg,"12809 Mcsparen N Rd",,05/17/2005
Illinois,Jefferson,"Mount Vernon","2200 Logan St",,05/17/2005
Illinois,Vermilion,Danville,"3103 Daisy Ct",,05/18/2005
Illinois,"Saint Clair",Centreville,"1500 Brickhill Rd",,05/18/2005
Illinois,Madison,"Glen Carbon","4 Sassafras St",,05/18/2005
Illinois,Madison,"Pontoon Beach","3939 Park",,05/19/2005
Illinois,Pike,Griggsville,"Rr #1 32a",,05/20/2005
Illinois,Morgan,Jacksonville,"518 East S St 1 1",,05/21/2005
Illinois,Franklin,Zeigler,"805 Coxspurs St",,05/23/2005
Illinois,Jefferson,"Mount Vernon","517 21st S St",,05/23/2005
Illinois,Madison,"Granite City","2043 Benton 8",,05/24/2005
Illinois,Madison,"East Alton","46 Melody Ln",,05/24/2005
Illinois,Vermilion,Danville,"514 Mikel Rd",,05/27/2005
Illinois,Vermilion,Danville,"55 Maplewood Ave",,05/27/2005
Illinois,Coles,Ashmore,"24 Court Ln",,06/01/2005
Illinois,Vermilion,Georgetown,"219 10th E St",,06/01/2005
Illinois,Saline,Eldorado,"1845 Woolard Rd",,06/04/2005
Illinois,Madison,Madison,"1118 State",,06/05/2005
Illinois,Warren,Monmouth,"30 Mcewen Ct",,06/05/2005
Illinois,Madison,"Granite City","4010 Braden Ave 25",,06/07/2005
Illinois,Madison,"Granite City","1726 Maple St",,06/10/2005
Illinois,Jefferson,"Mount Vernon","1108 22nd S St",,06/10/2005
Illinois,Crawford,Palestine,"9673 1710 N St",,06/12/2005
Illinois,White,Carmi,"404 1/2 Walnut S",,06/13/2005
Illinois,Madison,Collinsville,"31 Pat Dr",,06/13/2005
Illinois,Marion,Salem,"3167 Mccoy Rd",,06/14/2005
Illinois,Vermilion,Danville,"15 Morin Ave",,06/15/2005
Illinois,"Saint Clair","Washington Park","1128 42nd N St",,06/16/2005
Illinois,Madison,"Granite City","2508 Nameoki Rd",,06/16/2005
Illinois,Marion,Centralia,"Trl # 12 D Ann Dr",,06/22/2005
Illinois,Peoria,Peoria,"601 Romeo B. Garret 2107",,06/22/2005
Illinois,Adams,Beverly,"2718 250th N Ave",,06/22/2005
Illinois,Crawford,Robinson,"5063 1300th N St",,06/27/2005
Illinois,Madison,"Granite City","1628 Sycamore St",,06/27/2005
Illinois,Sangamon,Chatham,"707 Mulbury E St 6",,06/29/2005
Illinois,Henry,Kewanee,"815 15th E St",,06/30/2005
Illinois,Williamson,Marion,"106 Fair N St",,07/02/2005
Illinois,"Saint Clair",Belleville,"2913 Main W",,07/06/2005
Illinois,Marion,Sandoval,"79 Ruby Rd",,07/06/2005
