state,county,city,address1,address2,date
Mississippi,Jackson,"Moss Point","21736 Magnolia Springs Rd",,03/04/2005
Mississippi,Forrest,Petal,"128 10th W Ave",,03/04/2005
Mississippi,Itawamba,Tremont,"5859 Cotton Gin Rd",,03/14/2005
Mississippi,Choctaw,Mathiston,"Rt. 2 Rt. 2 Box 179",,03/14/2005
Mississippi,Jackson,"Moss Point","20700 Cedar Crest Dr",,03/17/2005
Mississippi,George,Lucedale,"6909 Jackson County Line Rd",,03/18/2005
Mississippi,Jackson,"Moss Point","10200 Highway 613 Lot 24",,03/31/2005
Mississippi,Pontotoc,Pontotoc,"371 Collums Rd",,04/01/2005
Mississippi,Forrest,Petal,"1623 Highway 11 Hwy",,04/01/2005
Mississippi,Hinds,Terry,"634 North Utica Street",,04/06/2005
Mississippi,Lafayette,Oxford,"994 Highway 334",,04/06/2005
Mississippi,Greene,Richton,"1074 Gordon Rd",,04/07/2005
Mississippi,Madison,Madison,"602 Red Oak Dr",,04/07/2005
Mississippi,Pike,Summit,"2024 County Line Rd",,04/08/2005
Mississippi,Clay,"West Point","3303 Dunnigan Rd",,04/15/2005
Mississippi,Harrison,Diberville,"10313 Gorenflo Rd",,04/16/2005
Mississippi,Monroe,Amory,"60045 Mt. Zion Rd",,04/17/2005
Mississippi,Wilkinson,Woodville,"314 Sgt. Prentiss Dr",,04/19/2005
Mississippi,Coahoma,Clarksdale,"11595 South New Africa Road",,04/22/2005
Mississippi,Panola,Sarah,"901 Sarah Lp",,04/27/2005
Mississippi,Lauderdale,Meridian,"2083 Button Gunn Rd",,04/28/2005
Mississippi,Jackson,Pascagoula,"1907 Parsley Dr",,05/05/2005
Mississippi,Marshall,Byhalia,"843 Lee Creek Rd",,05/17/2005
Mississippi,"Pearl River",Poplarville,"1375 John Amacker Rd",,05/18/2005
Mississippi,Tate,Senatobia,"577 Linwood E Rd",,05/19/2005
Mississippi,Itawamba,Nettleton,"5605 Van Buren-carolina Rd",,05/26/2005
Mississippi,Harrison,Perkinston,"23384 Tally Shaw Rd",,05/26/2005
Mississippi,Copiah,"Crystal Springs","503 Newton St",,05/29/2005
Mississippi,Stone,Perkinston,"107 Olie Walker Rd",,06/02/2005
Mississippi,Calhoun,Vardaman,"139 Nabors Cir",,06/04/2005
Mississippi,Harrison,Saucier,"17527 Woodridge Dr",,06/06/2005
Mississippi,Chickasaw,Houston,"316 Jaminson St",,06/09/2005
Mississippi,Greene,Leakesville,"109 Hillcrest Dr",,06/18/2005
Mississippi,Itawamba,Golden,"3639 Mt. Gilead Rd",,06/18/2005
Mississippi,Lowndes,Columbus,"385 Jess Lyons Rd 29",,06/20/2005
Mississippi,Stone,Wiggins,"53 Scruggs Road",,06/27/2005
Mississippi,Newton,Chunky,"1451 Pine Forest Rd",,06/28/2005
Mississippi,Leake,Carthage,"597 Park Rd",,07/08/2005
Mississippi,"Pearl River",Poplarville,"193 Roy Burge Road",,07/20/2005
Mississippi,Rankin,Florence,"2451 Mountain Creek W Rd",,07/24/2005
Mississippi,Coahoma,Clarksdale,"11570 Old Africia Rd",,07/24/2005
Mississippi,Warren,Vicksburg,"1234 Wells Rd",,07/25/2005
Mississippi,"Pearl River",Picayune,"174 Harvey Burks Rd",,07/26/2005
Mississippi,Wright,"Mountain Grove","7813 Blackwell Rd",,07/29/2005
Mississippi,Forrest,Hattiesburg,"535 Hardy W St",,08/02/2005
Mississippi,Quitman,Marks,"275 Brooks Rd",,08/03/2005
Mississippi,Harrison,Saucier,"20185 Morgan Ln",,10/03/2005
Mississippi,"Pearl River",Poplarville,"144 Frank Smith Road",,11/04/2005
Mississippi,Tippah,Walnut,"11070 Highway 72 E",,11/05/2005
Mississippi,Simpson,Mendenhall,"178 Popular Springs",,11/17/2005
Mississippi,Simpson,Mendenhall,"304 Old Gravel Road 49",,11/17/2005
Mississippi,Monroe,Caledonia,"391 Elbert Robinson Rd",,11/20/2005
Mississippi,Prentiss,Booneville,"Magnolia E St 200",,11/23/2005
Mississippi,Hinds,Jackson,"1156 Marble St",,12/07/2005
Mississippi,Itawamba,Golden,"2280 Antioch Church Rd",,01/05/2006
Mississippi,"Pearl River",Poplarville,"9 Caney Ford E",,01/08/2006
Mississippi,Harrison,Saucier,"17527 Woodridge Drive",,01/10/2006
Mississippi,Prentiss,Baldwyn,"107 Highway 30 West W",,01/12/2006
Mississippi,Amite,Summit,"7207 Moak Rd",,01/19/2006
Mississippi,Monroe,Aberdeen,"50421 Old Columbus Road",,01/20/2006
Mississippi,Jackson,"Moss Point","10660 Valley Forge Rd",,01/25/2006
Mississippi,Chickasaw,Houston,"707 Airport Road",,01/26/2006
Mississippi,Union,"New Albany","602 Highway 30",,01/30/2006
Mississippi,George,Lucedale,"141a Weaver Rd",,02/01/2006
Mississippi,George,Lucedale,"1141 Highway 98 W",,02/17/2006
Mississippi,Lawrence,Sontag,"1610 West Smith Ferry Road",,02/25/2006
Mississippi,Itawamba,Fulton,"1867 Walker Levee Road",,03/01/2006
Mississippi,Hinds,"Lake Ridgelea","2215 West Ridge",,03/02/2006
Mississippi,Simpson,Braxton,"676 Gum Springs",,03/14/2006
Mississippi,Pontotoc,Pontotoc,"13300 Highway 346 Highway",,03/15/2006
Mississippi,Hinds,Byram,"2061 South Ridge Road",,03/25/2006
Mississippi,Lowndes,Columbus,"50583 Old Highway 25",,03/28/2006
Mississippi,Rankin,Pearl,"2367 Harahan Street",,03/28/2006
Mississippi,Jackson,"Moss Point","5708 Eugene Street",,04/26/2006
Mississippi,Lowndes,Caledonia,"2238 Border Spring Road",,04/27/2006
Mississippi,Tallahatchie,Charleston,"496 Little Road",,04/27/2006
Mississippi,Tallahatchie,Cascilla,"847 Cascilla Rd.",,05/04/2006
Mississippi,Jackson,Gautier,"713 Delu Point Road",,05/13/2006
Mississippi,Monroe,Caledonia,"1300 Flint Hill Road",,05/18/2006
Mississippi,Lowndes,Caledonia,"68 Stanley Road",,05/27/2006
Mississippi,Rankin,Pearl,"3318 Beaumont Street",,05/30/2006
Mississippi,Hinds,Jackson,"2128 Gertrude Drive",,06/03/2006
Mississippi,Stone,Perkinston,"680 New Zion Road",,06/06/2006
Mississippi,Monroe,Hamilton,"40228 Rye Bottom Road",,06/11/2006
Mississippi,Greene,Leakesville,"728 Tom Miller Road",,06/19/2006
Mississippi,Lauderdale,Collinsville,"11170 Ceneter Hill Martin Road",,06/21/2006
Mississippi,Hinds,Jackson,"4768 Old Lake Road",,06/22/2006
Mississippi,Rankin,Pearl,"3231 Highway 468",,06/29/2006
Mississippi,Lowndes,Columbus,"421 Drake Circle",,06/29/2006
Mississippi,Lawrence,Monticello,"524 Arm Road",,07/06/2006
Mississippi,Clay,Cedarbluff,"11551 West Highway 50",,08/03/2006
Mississippi,Lowndes,Columbus,"536 Ward Road",,08/15/2006
Mississippi,Hinds,Byram,"6895 South I-55 Freeway",,08/15/2006
Mississippi,Harrison,"Pass Christian","24251 Oakridge Drive",,08/18/2006
Mississippi,Hinds,Jackson,"3042 Fleetwood Drive",,08/18/2006
Mississippi,Hinds,Jackson,"3256 Suncrest Drive",,08/23/2006
Mississippi,Lowndes,Columbus,"57 Beck Drive",,08/29/2006
Mississippi,Hinds,Jackson,"220 Stokes Robertson Drive",,09/05/2006
Mississippi,Forrest,Hattiesburg,"69 Black Creek Road",,09/25/2006
Mississippi,Washington,Greenville,"148 Saint Christopher Road",,10/12/2006
Mississippi,Claiborne,Utica,"2013 Ross Road",,11/09/2006
Mississippi,Lowndes,Columbus,"100 Atkins Road",,11/18/2006
Mississippi,Hinds,Jackson,"1217 Winterview Drive",,11/29/2006
Mississippi,Alcorn,Jackson,"4870 Old Byrum Road",,12/07/2006
Mississippi,Hancock,Diamondhead,"6810 Awini Street",,12/15/2006
Mississippi,Greene,Richton,"669 Kitchens Road",,01/06/2007
Mississippi,Jackson,Vancleave,"1701 River Heights Drive",,01/11/2007
Mississippi,Lowndes,Columbus,"522 North Martin Luther King Jr Drive",,01/12/2007
Mississippi,Tippah,Walnut,"31281a Highway 15",,01/18/2007
Mississippi,Forrest,Petal,"808 Lynn Ray Road",,02/13/2007
Mississippi,Itawamba,Fulton,"9135 Highway 25",,02/15/2007
Mississippi,Carroll,Greenwood,"Rt. 1 148a",,02/20/2007
Mississippi,Adams,Natchez,"3601 East Eastbrook Road",,03/15/2007
Mississippi,Harrison,"Pass Christian","18396 Bell Creek Road",,03/17/2007
Mississippi,Warren,Vicksburg,"4781 Highway 80",,03/18/2007
Mississippi,Harrison,Gulfport,"23535 Heather Lane A",,04/25/2007
Mississippi,Hinds,Clinton,"345 Woodstone Road O-2",,04/27/2007
Mississippi,Harrison,Gulfport,"14281 # 53 County Farm Road",,05/02/2007
Mississippi,"Pearl River",Carriere,"93 Ozona Road",,05/10/2007
Mississippi,Jackson,Gautier,"7825 Petunia Street",,05/18/2007
Mississippi,Simpson,Magee,"911 Laurel Street Unit J-8",,06/05/2007
Mississippi,Tippah,Walnut,"130 Hunt Street",,06/07/2007
Mississippi,Harrison,"Long Beach","20201 Daughtery Road",,06/08/2007
Mississippi,Itawamba,Mantachie,"243 Franks Road",,06/11/2007
Mississippi,Harrison,Biloxi,"109 B Beauvoir Unit 9",,06/15/2007
Mississippi,Pontotoc,Ecru,"240 Stepp Drive",,06/27/2007
Mississippi,Harrison,Gulfport,"14081 John Clark Road",,07/05/2007
Mississippi,Desoto,Walls,"7480 161 Highway",,07/12/2007
Mississippi,Harrison,"Pass Christian","22098 Grimes Road",,07/14/2007
Mississippi,Lamar,Purvis,"586 Corinth Route",,07/19/2007
Mississippi,Rankin,Florence,"285 Coke Road",,07/19/2007
Mississippi,Harrison,Gulfport,"4050 12 Th Street 100",,07/28/2007
Mississippi,Harrison,Saucier,"19293 Pete Hickman Road",,07/31/2007
Mississippi,Rankin,Brandon,"2104 Scenic Drive",,07/31/2007
Mississippi,Hancock,Kiln,"6082 Apache Drive",,08/07/2007
Mississippi,Harrison,Biloxi,"746 A Highland Drive",,08/08/2007
Mississippi,Harrison,Saucier,"19585 Doug Lee Road",,08/18/2007
Mississippi,Simpson,Braxton,"580 Gum Springs Road",,08/21/2007
Mississippi,"Pearl River",Picayune,"999 Cooper Unit 224",,09/07/2007
Mississippi,Lee,Baldwyn,"1212 West Clearview Drive",,09/21/2007
Mississippi,Tishomingo,Iuka,"308 North Rowena Street",,09/26/2007
Mississippi,Panola,Batesville,"3881 Sardis Lake Drive",,09/27/2007
Mississippi,Newton,Union,"22214 South 15 Highway",,10/02/2007
Mississippi,Itawamba,Fulton,"6210 Dorsey Evergreen Road",,10/12/2007
Mississippi,Humphreys,Isola,"379 Cole Lake Road",,10/18/2007
Mississippi,George,Lauderdale,"3105 Mt. Pleasant Road",,10/19/2007
Mississippi,Tishomingo,Tishomingo,"1321 Highway 30",,10/21/2007
Mississippi,Warren,Vicksburg,"118 Ridgeview Acres",,10/24/2007
Mississippi,Warren,Vicksburg,"150 Bowlin Road",,10/26/2007
Mississippi,Copiah,Hazlehurst,"5146 Raymond Road",,10/31/2007
Mississippi,Union,"New Albany","1211 County Road 252",,11/15/2007
Mississippi,Warren,Vicksburg,"6223 Commons Circle",,12/07/2007
Mississippi,Alcorn,Corinth,"3969 Gaines",,12/10/2007
Mississippi,Monroe,Caledonia,"40140 Wolfe Road",,12/28/2007
Mississippi,Jackson,Escatawpa,"3501 Lundy Road",,01/07/2008
Mississippi,Simpson,Magee,"258 Hosey Street",,01/16/2008
Mississippi,Madison,Ridgeland,"627 Forest Grove Drive",,01/17/2008
Mississippi,Marshall,Byhalia,"856 Quinn Road",,01/18/2008
Mississippi,Marshall,"Potts Camp","4640 Potts Camp",,01/23/2008
Mississippi,Neshoba,Philadelphia,"488 Highway 15041",,01/23/2008
Mississippi,Union,Myrtle,"1337 State Highway 349",,01/24/2008
Mississippi,Adams,Natchez,"603 Oak Street",,01/28/2008
Mississippi,Pontotoc,Pontotoc,"4 Haletown Road",,01/28/2008
Mississippi,Monroe,Nettleton,"30428 Ms. Highway 371",,01/28/2008
Mississippi,Harrison,Gulfport,"11126 County Farm Road",,01/31/2008
Mississippi,Carroll,Carrollton,"73 South Highway 17",,02/24/2008
Mississippi,Warren,Vicksburg,"108 Redhawk Road",,03/12/2008
Mississippi,Perry,Beaumont,"191 River Loop Road",,03/13/2008
Mississippi,Harrison,Gulfport,"17470 Carlton Cuevas Road",,03/15/2008
Mississippi,Harrison,Saucier,"23289 Old Highway 49",,03/17/2008
Mississippi,Jackson,"Moss Point","20713 Baria Road",,03/24/2008
Mississippi,Harrison,Saucier,"23332 Tally Shaw Road",,03/26/2008
Mississippi,Jackson,"Moss Point","27800 Dalewood Lane",,03/27/2008
Mississippi,Hinds,Jackson,"1908 Christine Drive",,04/01/2008
Mississippi,Harrison,Saucier,"22201 Magee Drive",,04/03/2008
Mississippi,Pontotoc,Ecru,"52 Central Avenue",,04/07/2008
Mississippi,Wilkinson,Centerville,"104 East East Ridge Road",,04/16/2008
Mississippi,Harrison,"Pass Christian","29332 Deschamp Road",,04/25/2008
Mississippi,"Jefferson Davis",Prentiss,"399 Mcphail Road",,05/01/2008
Mississippi,Tishomingo,Tishomingo,"30 Highway",,05/12/2008
Mississippi,Panola,,"7520 West Hwy 3",,05/19/2008
Mississippi,Harrison,Saucier,"19532 South Frank Ladner Road",,05/27/2008
Mississippi,Adams,Natchez,"92 Morgantown Road",,05/28/2008
Mississippi,Harrison,"Long Beach","21188 Tucker Road",,06/02/2008
Mississippi,Harrison,Saucier,"19241 South Eldridge Court",,06/04/2008
Mississippi,Harrison,"Pass Christian","27505 J.p. Ladner Road",,06/09/2008
Mississippi,Newton,Newton,"115 Carr Avenue",,06/17/2008
Mississippi,Jackson,Pascagoula,"1813 12th Street 4",,06/20/2008
Mississippi,Harrison,D'iberville,"12006 South Hidden River Road",,06/25/2008
Mississippi,Clay,"West Point","535 East Jordan Street",,06/25/2008
Mississippi,"Pearl River",Carriere,"463 White Chapple Road",,06/30/2008
Mississippi,"Pearl River",Poplarville,"98 Wildflower Lane",,07/13/2008
Mississippi,Warren,Vicksburg,"20 Redhawk Road",,07/14/2008
Mississippi,Neshoba,Philadelphia,"920 Chestnut Street",,07/20/2008
Mississippi,Stone,Perkinston,"110 Sam Davis Road",,07/21/2008
Mississippi,Harrison,Saucier,"20258 South Dan Walker Road",,07/21/2008
Mississippi,Jackson,"Moss Point","4200 Stonehurst Drive",,07/22/2008
Mississippi,Harrison,Gulfport,"15130 South Cable Bridge Road",,07/23/2008
Mississippi,Jones,Ellisville,"104 Paulding Road",,07/24/2008
Mississippi,Lowndes,Steens,"184 Poole Road",,07/28/2008
Mississippi,Harrison,Gulfport,"15051 South Moran Road",,08/03/2008
Mississippi,George,Lucedale,"128 Crabtree Lane",,08/13/2008
Mississippi,Union,"Hickory Flat","1095 Lake Breeze Drive",,08/16/2008
Mississippi,Rankin,Brandon,"141 South Westwood Drive",,08/18/2008
Mississippi,Stone,Perkinston,"1657 Old Highway 26 Highway",,08/18/2008
Mississippi,Marshall,Lamar,"1243 Early Grove Road",,08/22/2008
Mississippi,Hancock,"Bay Saint Louis","4071 Atlantic Avenue",,08/27/2008
Mississippi,Newton,Union,"22214 North 15 Highway",,09/05/2008
Mississippi,Stone,Lumberton,"1070 Magnolia Road",,09/08/2008
Mississippi,Benton,Ashland,"392 Medlock Road",,09/12/2008
Mississippi,Winston,Louisville,"1534 Puckett Road",,09/15/2008
Mississippi,Tippah,Walnut,"31 Luna Street",,09/18/2008
Mississippi,Jones,Ellisville,"896 Graves Road",,09/18/2008
Mississippi,George,Lucedale,"298 Park Drive",,09/23/2008
Mississippi,Jackson,Vancleave,"9151 Redgate Drive",,09/25/2008
Mississippi,Harrison,Gulfport,"8200 Canal Road A5",,10/01/2008
Mississippi,Harrison,Biloxi,"2112 Ames Street",,10/01/2008
Mississippi,Harrison,Biloxi,"5377 Mason Road",,10/08/2008
Mississippi,Jones,Laurel,"411 Charlie Green Road",,10/09/2008
Mississippi,Simpson,Mendenhall,"776 Boggan Ridge Road",,10/15/2008
Mississippi,Rankin,Brandon,"1290 West Government Street",,10/15/2008
Mississippi,Simpson,Braxton,"3257 Cato Road",,10/16/2008
Mississippi,Sharkey,Anguilla,"25 Laurel Street",,10/16/2008
Mississippi,Warren,Vicksburg,"2409 Cherry Street",,10/21/2008
Mississippi,Jones,Ellisville,"1010 South Old Highway",,10/21/2008
Mississippi,Jones,Laurel,"24 Bill Touchstone Road",,10/25/2008
Mississippi,Greene,Richton,"2533 Bee Tree Road",,10/29/2008
Mississippi,Jackson,"Moss Point","21517 Coleman Cemetery Road",,10/30/2008
Mississippi,Issaquena,"Valley Park","5 Hayden Road",,10/30/2008
Mississippi,Harrison,Gulfport,"16386 Lizana School Road",,11/05/2008
Mississippi,Jackson,"Ocean Springs","1505 Noble Road",,11/05/2008
Mississippi,George,Lucedale,"131 D. Shipman Firetower Road",,11/06/2008
Mississippi,Lowndes,Columbus,"311 Priscilla Circle",,11/07/2008
Mississippi,Monroe,Amory,"61156 East Highway 278",,11/07/2008
Mississippi,George,Lucedale,"6201 Lilly Coleman Road",,11/08/2008
Mississippi,George,Lucedale,"155 Pepper Lane",,11/10/2008
Mississippi,Warren,Vicksburg,"100 Chance Lane",,11/10/2008
Mississippi,Rankin,Florence,"111 Terry Lane",,11/12/2008
